id_distrito,id_delegacion,id_seccion,tipo_casilla,clave_mdc,id_tipo_eleccion,tipo_acta,votos_part_1,votos_part_2,votos_part_3,votos_part_4,votos_part_5,votos_part_6,votos_part_7,votos_part_8,votos_part_9,votos_part_10,votos_part_11,votos_part_12,total_votos_cc1,total_votos_cc2,total_votos_cc3,votos_nulos,votacion_total,boletas_sob,ciu_votaron,boletas_extraidas,id_usuario,fecha_alta,fecha_modif,estatus
3,2,132,B,132-B,2,1,100,82,90,7,11,13,16,0,7,28,0,0,100,138,0,11,365,135,365,365,129,01/07/2012 22:22,01/07/2012 22:22,T
3,2,132,B,132-B,3,1,105,70,70,12,22,16,20,0,0,23,0,0,0,121,0,27,365,135,365,365,129,01/07/2012 22:22,01/07/2012 22:22,T
3,2,156,C1,156-C1,1,1,51,56,179,11,5,4,6,0,12,55,0,0,73,249,0,4,383,200,383,383,129,01/07/2012 22:13,01/07/2012 22:13,T
3,2,156,C1,156-C1,2,1,55,60,164,12,9,7,13,0,11,51,0,0,80,234,0,5,387,200,387,387,129,01/07/2012 22:14,01/07/2012 22:14,T
3,2,156,C1,156-C1,3,1,59,60,147,10,13,12,15,0,0,49,0,0,0,218,0,19,384,200,383,383,129,01/07/2012 22:14,01/07/2012 22:14,T
3,2,237,C2,237-C2,1,1,61,70,184,11,3,8,8,0,12,52,0,0,85,255,0,4,413,220,413,413,129,01/07/2012 22:18,01/07/2012 22:18,T
3,2,237,C2,237-C2,2,1,86,68,153,8,14,10,12,0,13,43,0,0,95,214,0,6,413,220,413,413,129,01/07/2012 22:19,01/07/2012 22:19,T
3,2,237,C2,237-C2,3,1,87,67,125,20,20,9,21,0,0,39,0,0,0,193,0,26,414,220,414,414,129,01/07/2012 22:19,01/07/2012 22:19,T
3,2,249,C1,249-C1,1,1,38,58,139,8,1,8,4,0,15,34,0,0,74,189,0,3,308,147,308,308,129,01/07/2012 22:23,01/07/2012 22:23,T
3,2,249,C1,249-C1,2,1,66,55,105,11,3,9,9,0,13,31,0,0,71,156,0,6,308,147,308,308,129,01/07/2012 22:23,01/07/2012 22:23,T
3,2,249,C1,249-C1,3,1,63,70,101,10,11,9,8,0,0,24,0,0,0,144,0,12,308,147,308,308,129,01/07/2012 22:24,01/07/2012 22:24,T
3,2,271,B,271-B,2,1,51,66,133,19,7,3,14,0,10,41,0,0,83,196,0,16,360,215,360,360,129,01/07/2012 22:12,01/07/2012 22:12,T
3,2,271,B,271-B,3,1,53,53,119,22,17,10,18,0,0,40,0,0,0,191,0,27,359,216,359,359,129,01/07/2012 22:13,01/07/2012 22:13,T
3,2,271,C1,271-C1,1,1,31,36,167,15,11,10,6,0,13,63,0,0,60,255,0,4,356,219,356,356,129,01/07/2012 22:15,01/07/2012 22:15,T
3,2,271,C1,271-C1,2,1,35,49,147,14,5,12,8,0,13,68,0,0,67,241,0,5,356,219,356,356,129,01/07/2012 22:15,01/07/2012 22:15,T
3,2,271,C1,271-C1,3,1,37,43,141,14,14,11,13,0,0,67,0,0,0,233,0,16,356,219,356,356,129,01/07/2012 22:16,01/07/2012 22:16,T
3,2,303,B,303-B,1,1,53,31,194,17,1,7,3,0,14,60,0,0,46,278,0,0,380,176,380,380,129,01/07/2012 22:20,01/07/2012 22:20,T
3,2,303,B,303-B,2,1,56,53,156,16,7,5,16,0,17,48,0,0,77,225,0,6,380,176,380,380,129,01/07/2012 22:20,01/07/2012 22:20,T
3,2,303,B,303-B,3,1,53,55,144,19,19,9,16,0,0,42,0,0,0,214,0,23,380,176,380,380,129,01/07/2012 22:21,01/07/2012 22:21,T
4,5,1501,B,1501-B,1,1,39,62,162,16,8,6,2,0,16,54,0,0,86,238,0,5,370,237,370,370,10,01/07/2012 20:57,01/07/2012 20:57,T
4,5,1501,B,1501-B,2,1,39,61,156,14,12,8,8,0,12,50,0,0,85,228,0,9,369,237,369,369,10,01/07/2012 20:57,01/07/2012 20:57,T
4,5,1501,B,1501-B,3,1,37,70,141,18,12,11,4,0,16,48,0,0,98,218,0,12,369,237,369,369,10,01/07/2012 20:57,01/07/2012 20:57,T
4,5,1514,B,1514-B,1,1,39,60,119,16,9,8,6,0,13,52,0,0,82,195,0,8,330,169,330,330,10,01/07/2012 20:55,01/07/2012 20:55,T
4,5,1514,B,1514-B,2,1,40,53,130,12,8,10,15,0,11,42,0,0,72,194,0,11,332,169,330,330,10,01/07/2012 20:56,01/07/2012 20:56,T
4,5,1514,B,1514-B,3,1,39,53,109,12,16,8,28,0,10,44,0,0,79,173,0,11,330,169,330,330,10,01/07/2012 20:56,01/07/2012 20:56,T
4,5,1552,C3,1552-C3,1,1,38,42,176,11,6,7,4,0,20,57,0,0,68,251,0,3,364,224,370,364,10,01/07/2012 20:58,01/07/2012 20:58,T
4,5,1552,C3,1552-C3,2,1,36,42,175,19,7,6,9,0,14,51,0,0,63,251,0,6,365,224,370,365,10,01/07/2012 20:59,01/07/2012 20:59,T
4,5,1552,C3,1552-C3,3,1,37,51,171,16,6,5,13,0,13,46,0,0,70,238,0,6,364,244,370,364,10,01/07/2012 20:59,01/07/2012 20:59,T
4,5,1240,B,1240-B,1,1,41,57,193,8,3,6,5,0,14,37,0,0,74,244,0,5,369,152,369,369,130,01/07/2012 21:22,01/07/2012 21:22,T
4,5,1240,B,1240-B,2,1,38,58,185,8,8,10,7,0,12,35,0,0,78,238,0,8,369,152,369,369,130,01/07/2012 21:22,01/07/2012 21:22,T
4,5,1240,B,1240-B,3,1,33,54,182,10,15,8,10,0,12,32,0,0,81,232,0,13,369,152,369,369,130,01/07/2012 21:22,01/07/2012 21:22,T
4,5,1250,C1,1250-C1,1,1,54,55,141,14,8,13,6,0,14,32,0,0,77,200,0,6,343,205,345,343,130,01/07/2012 21:32,01/07/2012 21:32,T
4,5,1264,B,1264-B,1,1,33,38,127,7,4,7,5,0,14,42,0,0,56,183,0,8,285,195,285,287,130,01/07/2012 21:27,01/07/2012 21:27,T
4,5,1264,B,1264-B,2,1,40,44,111,6,10,10,9,0,10,39,0,0,64,166,0,5,284,195,284,287,130,01/07/2012 21:27,01/07/2012 21:27,T
4,5,1264,B,1264-B,3,1,40,53,98,9,10,7,12,0,12,37,0,0,75,151,0,7,285,195,285,287,130,01/07/2012 21:28,01/07/2012 21:28,T
4,5,1273,C1,1273-C1,1,1,54,87,167,15,9,7,7,0,15,53,0,0,111,242,0,5,419,235,419,419,130,01/07/2012 21:25,01/07/2012 21:25,T
4,5,1273,C1,1273-C1,2,1,49,76,173,18,9,9,11,0,16,48,0,0,101,248,0,10,419,235,419,419,130,01/07/2012 21:25,01/07/2012 21:25,T
4,5,1273,C1,1273-C1,3,1,40,73,170,19,15,8,21,0,15,49,0,0,103,246,0,9,419,235,419,419,130,01/07/2012 21:25,01/07/2012 21:25,T
4,5,1274,C1,1274-C1,1,1,39,58,178,8,5,6,6,0,8,73,0,0,71,265,0,13,394,279,395,0,130,01/07/2012 21:20,01/07/2012 21:20,T
4,5,1274,C1,1274-C1,2,1,35,58,187,9,4,1,5,0,9,70,0,0,71,267,0,16,394,279,395,0,130,01/07/2012 21:20,01/07/2012 21:20,T
4,5,1274,C1,1274-C1,3,1,34,68,162,15,7,4,5,0,9,68,0,0,84,249,0,22,394,279,395,0,130,01/07/2012 21:21,01/07/2012 21:21,T
4,5,1284,C1,1284-C1,1,1,40,34,125,7,5,9,7,0,8,39,0,0,47,180,0,2,276,179,276,276,130,01/07/2012 21:18,01/07/2012 21:18,T
4,5,1284,C1,1284-C1,2,1,34,44,110,8,10,8,7,0,10,38,0,0,64,164,0,8,277,179,277,277,130,01/07/2012 21:19,01/07/2012 21:19,T
4,5,1284,C1,1284-C1,3,1,39,42,104,9,9,6,8,0,7,44,0,0,58,163,0,9,277,179,277,277,130,01/07/2012 21:19,01/07/2012 21:19,T
4,5,1317,B,1317-B,1,1,32,57,149,9,5,15,7,0,18,39,0,0,80,212,0,6,337,185,340,337,130,01/07/2012 21:29,01/07/2012 21:29,T
4,5,1317,B,1317-B,2,1,39,54,144,12,10,10,5,0,17,37,0,0,81,203,0,11,339,185,340,339,130,01/07/2012 21:29,01/07/2012 21:29,T
4,5,1317,B,1317-B,3,1,31,61,142,12,12,10,12,0,15,31,0,0,88,195,0,14,340,185,340,340,130,01/07/2012 21:30,01/07/2012 21:30,T
4,5,1240,C1,1240-C1,1,1,56,47,147,11,4,10,7,0,12,55,0,0,63,223,0,5,354,167,354,354,130,01/07/2012 21:45,01/07/2012 21:45,T
4,5,1240,C1,1240-C1,2,1,65,46,131,14,11,7,9,0,9,50,0,0,66,202,0,12,354,167,354,354,130,01/07/2012 21:46,01/07/2012 21:46,T
4,5,1240,C1,1240-C1,3,1,59,49,124,11,11,9,11,0,14,48,0,0,74,192,0,18,354,167,354,354,130,01/07/2012 21:46,01/07/2012 21:46,T
4,5,1250,C1,1250-C1,2,1,57,56,123,20,7,10,15,0,14,29,0,0,77,182,0,12,343,205,345,343,130,01/07/2012 21:32,01/07/2012 21:32,T
4,5,1250,C1,1250-C1,3,1,45,56,130,15,13,9,19,0,17,29,0,0,86,183,0,10,343,205,345,343,130,01/07/2012 21:33,01/07/2012 21:33,T
4,5,1294,B,1294-B,1,1,40,44,134,8,6,5,5,0,13,30,0,0,63,177,0,4,289,180,289,289,130,01/07/2012 21:48,01/07/2012 21:48,T
4,5,1294,B,1294-B,2,1,38,46,120,7,9,10,11,0,13,26,0,0,68,163,0,9,289,180,289,289,130,01/07/2012 21:48,01/07/2012 21:48,T
4,5,1294,B,1294-B,3,1,33,47,106,9,12,7,22,0,15,28,0,0,74,150,0,10,289,180,289,289,130,01/07/2012 21:49,01/07/2012 21:49,T
4,5,1502,B,1502-B,1,1,41,58,119,21,4,16,7,0,19,78,0,0,81,234,0,5,368,239,448,0,130,01/07/2012 21:35,01/07/2012 21:35,T
4,5,1502,B,1502-B,2,1,42,59,181,21,9,17,18,0,16,71,0,0,84,290,0,6,440,255,443,0,130,01/07/2012 21:36,01/07/2012 21:36,T
4,5,1502,B,1502-B,3,1,39,66,181,19,12,15,18,0,17,75,0,0,95,290,0,7,449,254,449,0,130,01/07/2012 21:37,01/07/2012 21:37,T
4,5,1503,C1,1503-C1,1,1,22,32,161,9,3,10,2,0,11,60,0,0,46,240,0,7,317,232,317,317,130,01/07/2012 21:43,01/07/2012 21:43,T
4,5,1503,C1,1503-C1,2,1,30,29,153,10,5,10,13,0,9,48,0,0,43,221,0,10,317,232,317,317,130,01/07/2012 21:43,01/07/2012 21:43,T
4,5,1503,C1,1503-C1,3,1,35,38,135,13,10,5,12,0,11,50,0,0,59,203,0,8,317,232,317,317,130,01/07/2012 21:44,01/07/2012 21:44,T
4,5,1506,B,1506-B,1,1,38,56,115,8,5,13,3,0,10,47,0,0,71,183,0,3,298,150,304,304,130,01/07/2012 21:40,01/07/2012 21:40,T
4,5,1506,B,1506-B,2,1,31,57,111,13,4,12,13,0,8,47,0,0,69,183,0,8,304,150,304,304,130,01/07/2012 21:40,01/07/2012 21:40,T
4,5,1506,B,1506-B,3,1,31,61,112,10,6,9,8,0,14,35,0,0,81,166,0,10,296,150,304,304,130,01/07/2012 21:41,01/07/2012 21:41,T
4,5,1506,C1,1506-C1,1,1,30,38,138,8,6,8,1,0,11,40,0,0,55,194,0,4,284,169,284,284,130,01/07/2012 21:44,01/07/2012 21:44,T
4,5,1506,C1,1506-C1,2,1,26,44,119,11,10,9,10,0,13,35,0,0,67,174,0,7,284,169,284,284,130,01/07/2012 21:44,01/07/2012 21:44,T
4,5,1506,C1,1506-C1,3,1,30,52,105,7,11,11,11,0,13,38,0,0,76,161,0,6,284,169,284,284,130,01/07/2012 21:45,01/07/2012 21:45,T
4,5,1232,B,1232-B,1,1,29,53,161,14,4,3,0,0,23,64,0,0,80,242,0,6,357,203,357,357,130,01/07/2012 21:51,01/07/2012 21:51,T
4,5,1232,B,1232-B,2,1,26,55,155,15,8,6,7,0,25,50,0,0,88,226,0,10,357,203,357,357,130,01/07/2012 21:52,01/07/2012 21:52,T
4,5,1232,B,1232-B,3,1,24,64,140,18,7,6,8,0,24,51,0,0,95,215,0,15,357,203,357,357,130,01/07/2012 21:52,01/07/2012 21:52,T
4,5,1246,C1,1246-C1,1,1,45,71,200,17,8,16,3,0,20,70,0,0,99,303,0,7,457,305,457,457,130,01/07/2012 21:50,01/07/2012 21:50,T
4,5,1246,C1,1246-C1,2,1,48,66,194,22,10,14,8,0,20,66,0,0,96,296,0,12,460,302,460,460,130,01/07/2012 21:51,01/07/2012 21:51,T
4,5,1246,C1,1246-C1,3,1,42,77,181,16,21,15,11,0,19,67,0,0,117,279,0,11,460,302,460,460,130,01/07/2012 21:51,01/07/2012 21:51,T
4,5,1278,C1,1278-C1,1,1,40,59,167,14,9,7,4,0,4,67,0,0,72,255,0,15,386,254,388,386,130,01/07/2012 22:01,01/07/2012 22:01,T
4,5,1278,C1,1278-C1,2,1,50,44,164,17,11,8,8,0,5,68,0,0,60,257,0,13,388,254,388,388,130,01/07/2012 22:03,01/07/2012 22:03,T
4,5,1278,C1,1278-C1,3,1,45,44,163,20,10,7,14,0,6,62,0,0,60,252,0,13,384,254,388,384,130,01/07/2012 22:04,01/07/2012 22:04,T
4,5,1280,B,1280-B,1,1,38,44,134,15,7,10,10,0,11,34,0,0,62,193,0,3,306,166,307,307,130,01/07/2012 22:04,01/07/2012 22:04,T
4,5,1280,B,1280-B,2,1,35,39,143,14,6,14,4,0,11,39,0,0,56,210,0,6,311,163,311,311,130,01/07/2012 22:05,01/07/2012 22:05,T
4,5,1280,B,1280-B,3,1,35,42,137,12,7,12,7,0,11,38,0,0,60,199,0,6,307,166,307,307,130,01/07/2012 22:05,01/07/2012 22:05,T
4,5,1294,C1,1294-C1,1,1,45,41,138,9,5,0,6,0,14,28,0,0,60,175,0,3,289,178,289,289,130,01/07/2012 21:59,01/07/2012 21:59,T
4,5,1294,C1,1294-C1,2,1,44,38,135,7,5,5,16,0,11,19,0,0,54,166,0,9,289,178,286,286,130,01/07/2012 21:59,01/07/2012 21:59,T
4,5,1294,C1,1294-C1,3,1,46,33,126,9,17,4,18,0,12,18,0,0,62,157,0,7,290,178,290,290,130,01/07/2012 22:00,01/07/2012 22:00,T
4,5,1500,C2,1500-C2,1,1,45,45,160,5,2,7,4,0,21,49,0,0,68,221,0,10,348,199,348,348,130,01/07/2012 21:57,01/07/2012 21:57,T
4,5,1500,C2,1500-C2,2,1,48,42,154,9,0,8,11,0,20,42,0,0,62,213,0,14,348,199,348,348,130,01/07/2012 21:57,01/07/2012 21:57,T
4,5,1500,C2,1500-C2,3,1,49,48,141,9,7,8,11,0,18,45,0,0,73,203,0,12,348,199,348,348,130,01/07/2012 21:58,01/07/2012 21:58,T
4,5,1530,C1,1530-C1,1,1,51,63,178,20,6,12,6,0,15,50,0,0,84,260,0,0,401,216,404,404,130,01/07/2012 22:12,01/07/2012 22:12,T
4,5,1531,B,1531-B,1,1,39,35,168,18,1,16,6,0,13,53,0,0,49,255,0,5,354,205,354,354,130,01/07/2012 22:06,01/07/2012 22:06,T
4,5,1531,B,1531-B,2,1,40,38,160,17,3,18,11,0,16,45,0,0,57,240,0,7,355,205,355,355,130,01/07/2012 22:06,01/07/2012 22:06,T
4,5,1531,B,1531-B,3,1,39,40,153,14,3,19,10,0,17,52,0,0,60,238,0,8,355,205,355,355,130,01/07/2012 22:07,01/07/2012 22:07,T
4,5,1531,C1,1531-C1,1,1,40,47,181,16,9,13,2,0,19,50,0,0,75,260,0,6,383,172,383,383,130,01/07/2012 22:08,01/07/2012 22:08,T
4,5,1531,C1,1531-C1,2,1,53,50,156,16,8,9,14,0,19,47,0,0,77,228,0,10,382,172,382,382,130,01/07/2012 22:09,01/07/2012 22:09,T
4,5,1531,C1,1531-C1,3,1,49,59,148,16,8,14,14,0,20,46,0,0,87,224,0,8,382,172,382,382,130,01/07/2012 22:09,01/07/2012 22:09,T
4,5,1532,B,1532-B,1,1,62,77,147,15,6,2,7,0,29,49,0,0,112,213,0,7,401,185,401,401,130,01/07/2012 22:07,01/07/2012 22:07,T
4,5,1532,B,1532-B,2,1,61,90,125,21,5,8,14,0,27,36,0,0,122,190,0,13,400,185,401,401,130,01/07/2012 22:08,01/07/2012 22:08,T
4,5,1532,B,1532-B,3,1,63,96,101,16,14,11,18,0,30,41,0,0,140,169,0,11,401,185,401,401,130,01/07/2012 22:08,01/07/2012 22:08,T
4,5,1585,B,1585-B,1,1,43,36,162,13,1,4,4,0,9,48,0,0,46,227,0,8,328,161,328,328,130,01/07/2012 22:00,01/07/2012 22:00,T
4,5,1585,B,1585-B,2,1,33,39,154,13,4,8,12,0,10,47,0,0,53,222,0,8,328,161,328,328,130,01/07/2012 22:01,01/07/2012 22:01,T
4,5,1585,B,1585-B,3,1,34,46,134,16,9,12,13,0,11,42,0,0,66,204,0,11,328,161,328,328,130,01/07/2012 22:01,01/07/2012 22:01,T
4,5,1264,C1,1264-C1,1,1,42,57,118,7,3,12,3,0,12,30,0,0,72,167,0,5,289,196,289,0,130,01/07/2012 22:28,01/07/2012 22:28,T
4,5,1264,C1,1264-C1,2,1,45,58,104,7,8,6,17,0,11,30,0,0,77,147,0,9,295,196,295,0,130,01/07/2012 22:29,01/07/2012 22:29,T
4,5,1264,C1,1264-C1,3,1,47,64,92,11,10,6,22,0,11,27,0,0,85,136,0,7,297,187,297,0,130,01/07/2012 22:29,01/07/2012 22:29,T
4,5,1311,B,1311-B,1,1,56,89,180,12,4,14,8,0,23,57,0,0,116,263,0,7,450,267,450,450,130,01/07/2012 22:15,01/07/2012 22:15,T
4,5,1311,B,1311-B,2,1,56,70,190,14,5,14,12,0,24,53,0,0,99,271,0,12,450,267,450,450,130,01/07/2012 22:15,01/07/2012 22:15,T
4,5,1311,B,1311-B,3,1,57,85,162,16,8,13,15,0,23,52,0,0,116,243,0,19,450,267,450,450,130,01/07/2012 22:15,01/07/2012 22:15,T
4,5,1311,C1,1311-C1,1,1,36,86,196,19,12,8,5,0,27,72,0,0,125,295,0,4,465,253,465,465,130,01/07/2012 22:16,01/07/2012 22:16,T
4,5,1311,C1,1311-C1,2,1,47,80,175,21,14,12,14,0,26,67,0,0,120,275,0,9,465,253,465,465,130,01/07/2012 22:16,01/07/2012 22:16,T
4,5,1311,C1,1311-C1,3,1,44,84,163,18,13,14,27,0,27,64,0,0,124,259,0,11,465,253,465,465,130,01/07/2012 22:17,01/07/2012 22:17,T
4,5,1318,B,1318-B,1,1,23,55,124,16,1,6,5,0,18,32,0,0,74,178,0,8,288,207,288,288,130,01/07/2012 22:25,01/07/2012 22:25,T
4,5,1318,B,1318-B,2,1,41,57,106,17,4,9,7,0,20,28,0,0,81,160,0,10,299,207,299,299,130,01/07/2012 22:26,01/07/2012 22:26,T
4,5,1318,B,1318-B,3,1,38,64,96,15,9,6,7,0,19,29,0,0,92,146,0,9,292,207,292,292,10,01/07/2012 22:25,01/07/2012 22:27,T
4,5,1318,C1,1318-C1,1,1,44,84,136,14,9,10,4,0,24,39,0,0,117,199,0,10,374,203,374,374,130,01/07/2012 22:23,01/07/2012 22:23,T
4,5,1318,C1,1318-C1,2,1,44,86,118,12,10,10,15,0,24,38,0,0,120,178,0,12,369,203,369,369,130,01/07/2012 22:24,01/07/2012 22:24,T
4,5,1318,C1,1318-C1,3,1,40,90,118,16,11,10,17,0,20,38,0,0,121,182,0,14,374,203,374,374,130,01/07/2012 22:24,01/07/2012 22:24,T
4,5,1509,C1,1509-C1,1,1,32,60,125,8,3,5,6,0,16,51,0,0,79,189,0,3,309,182,324,309,130,01/07/2012 22:29,01/07/2012 22:29,T
4,5,1509,C1,1509-C1,2,1,33,63,114,6,6,12,8,0,17,49,0,0,86,181,0,7,315,182,324,315,130,01/07/2012 22:30,01/07/2012 22:30,T
4,5,1510,C1,1510-C1,1,1,43,49,129,14,2,7,1,0,12,42,0,0,63,192,0,9,308,179,299,308,130,01/07/2012 22:20,01/07/2012 22:20,T
4,5,1510,C1,1510-C1,2,1,42,51,127,11,6,8,4,0,11,40,0,0,68,186,0,7,307,179,299,306,130,01/07/2012 22:21,01/07/2012 22:21,T
4,5,1510,C1,1510-C1,3,1,36,55,114,16,8,11,7,0,15,36,0,0,78,177,0,11,309,179,299,309,130,01/07/2012 22:21,01/07/2012 22:21,T
4,5,1517,B,1517-B,1,1,37,48,171,11,6,14,1,0,12,54,0,0,66,250,0,9,363,194,363,363,130,01/07/2012 22:17,01/07/2012 22:17,T
4,5,1517,B,1517-B,2,1,39,52,165,9,8,13,9,0,9,46,0,0,69,233,0,13,363,194,363,363,130,01/07/2012 22:17,01/07/2012 22:17,T
4,5,1517,B,1517-B,3,1,35,59,152,8,9,15,9,0,10,48,0,0,78,223,0,18,363,194,363,363,130,01/07/2012 22:18,01/07/2012 22:18,T
4,5,1517,C1,1517-C1,1,1,32,58,183,4,1,12,3,0,11,45,0,0,70,244,0,6,355,201,355,355,130,01/07/2012 22:18,01/07/2012 22:18,T
4,5,1517,C1,1517-C1,2,1,35,58,174,7,4,10,9,0,9,41,0,0,71,232,0,8,355,201,355,355,130,01/07/2012 22:19,01/07/2012 22:19,T
4,5,1517,C1,1517-C1,3,1,34,71,163,12,2,4,6,0,13,41,0,0,86,220,0,9,355,201,355,355,130,01/07/2012 22:19,01/07/2012 22:19,T
4,5,1530,C1,1530-C1,2,1,57,60,165,13,6,18,13,0,16,44,0,0,82,240,0,17,409,206,404,404,130,01/07/2012 22:13,01/07/2012 22:13,T
4,5,1530,C1,1530-C1,3,1,57,68,145,12,9,17,16,0,16,43,0,0,93,217,0,18,401,202,406,404,130,01/07/2012 22:14,01/07/2012 22:14,T
4,5,1321,B,1321-B,1,1,46,41,113,10,2,7,3,0,12,43,0,0,55,173,0,6,283,179,283,283,130,01/07/2012 22:48,01/07/2012 22:48,T
4,5,1321,B,1321-B,2,1,50,43,107,7,2,9,8,0,12,35,0,0,57,158,0,10,283,179,283,283,130,01/07/2012 22:49,01/07/2012 22:49,T
4,5,1321,B,1321-B,3,1,51,43,99,4,8,8,7,0,13,35,0,0,64,146,0,13,281,179,281,281,130,01/07/2012 22:50,01/07/2012 22:50,T
4,5,1509,C1,1509-C1,3,1,37,63,111,3,6,9,8,0,20,47,0,0,89,170,0,8,312,182,324,312,130,01/07/2012 22:30,01/07/2012 22:30,T
4,5,1547,B,1547-B,1,1,40,56,153,21,1,7,5,0,13,35,0,0,70,216,0,3,334,162,331,331,130,01/07/2012 22:51,01/07/2012 22:51,T
4,5,1547,B,1547-B,2,1,50,49,146,17,7,6,10,0,11,31,0,0,67,200,0,7,334,162,334,334,130,01/07/2012 22:51,01/07/2012 22:51,T
4,5,1552,C1,1552-C1,1,1,31,41,165,16,4,5,4,0,6,56,0,0,51,242,0,12,340,255,340,340,130,01/07/2012 22:41,01/07/2012 22:41,T
4,5,1552,C1,1552-C1,2,1,25,45,159,12,5,10,4,0,7,57,0,0,57,238,0,15,339,255,339,339,130,01/07/2012 22:42,01/07/2012 22:42,T
4,5,1552,C1,1552-C1,3,1,25,44,153,11,5,12,8,0,11,52,0,0,60,228,0,19,340,255,340,340,130,01/07/2012 22:42,01/07/2012 22:42,T
4,5,1555,C1,1555-C1,1,1,50,51,163,10,5,10,4,0,11,48,0,0,67,231,0,9,361,200,350,361,130,01/07/2012 22:47,01/07/2012 22:47,T
4,5,1555,C1,1555-C1,2,1,53,48,133,13,12,12,15,0,11,38,0,0,71,196,0,12,347,200,350,347,130,01/07/2012 22:47,01/07/2012 22:47,T
4,5,1555,C1,1555-C1,3,1,54,58,124,14,12,11,16,0,11,41,0,0,81,190,0,9,350,200,350,350,130,01/07/2012 22:48,01/07/2012 22:48,T
4,5,1557,B,1557-B,1,1,25,59,126,10,2,7,2,0,11,28,0,0,72,171,0,1,271,131,271,271,130,01/07/2012 22:37,01/07/2012 22:37,T
4,5,1557,B,1557-B,2,1,24,63,110,6,8,8,12,0,11,26,0,0,82,150,0,3,271,131,271,271,130,01/07/2012 22:39,01/07/2012 22:39,T
4,5,1557,B,1557-B,3,1,33,65,97,7,9,9,13,0,10,24,0,0,84,137,0,4,271,131,271,271,130,01/07/2012 22:39,01/07/2012 22:39,T
4,5,1557,C1,1557-C1,1,1,19,57,122,66,4,9,2,0,15,33,0,0,76,230,0,6,333,130,273,273,130,01/07/2012 22:35,01/07/2012 22:35,T
4,5,1557,C1,1557-C1,2,1,25,53,114,7,6,11,9,0,13,24,0,0,72,156,0,9,271,130,273,271,130,01/07/2012 22:36,01/07/2012 22:36,T
4,5,1557,C1,1557-C1,3,1,34,64,88,13,8,8,7,0,15,25,0,0,87,134,0,11,273,130,273,273,130,01/07/2012 22:37,01/07/2012 22:37,T
5,2,24,B,24-B,1,1,44,43,140,13,3,7,5,0,10,44,0,0,56,204,0,2,311,139,311,311,135,01/07/2012 21:21,01/07/2012 21:21,T
5,2,24,B,24-B,2,1,45,61,115,12,3,5,12,0,14,41,0,0,78,173,0,0,308,139,311,311,135,01/07/2012 21:22,01/07/2012 21:22,T
5,2,24,B,24-B,3,1,53,56,104,13,9,10,13,0,0,38,0,0,0,165,0,15,311,139,311,311,135,01/07/2012 21:22,01/07/2012 21:22,T
5,2,83,B,83-B,1,1,51,57,121,5,5,9,6,0,10,32,0,0,72,167,0,8,304,174,304,304,135,01/07/2012 21:23,01/07/2012 21:23,T
5,2,83,B,83-B,2,1,82,58,81,7,7,8,9,0,12,28,0,0,77,124,0,12,304,174,304,304,135,01/07/2012 21:24,01/07/2012 21:24,T
5,2,83,B,83-B,3,1,62,57,90,8,18,5,12,0,0,29,0,0,0,132,0,23,304,174,304,304,135,01/07/2012 21:24,01/07/2012 21:24,T
5,2,103,B,103-B,1,1,61,61,195,16,2,10,7,0,12,57,0,0,75,278,0,7,428,286,428,428,135,01/07/2012 21:17,01/07/2012 21:17,T
5,2,103,B,103-B,2,1,86,89,136,16,10,14,11,0,11,49,0,0,110,215,0,10,432,282,432,432,135,01/07/2012 21:18,01/07/2012 21:18,T
5,2,103,B,103-B,3,1,89,70,138,22,15,12,19,0,0,48,0,0,0,220,0,19,432,282,432,432,135,01/07/2012 21:19,01/07/2012 21:19,T
5,2,7,C1,7-C1,1,1,46,35,115,15,14,5,8,0,7,26,0,0,56,161,0,7,278,150,268,268,135,01/07/2012 22:12,01/07/2012 22:12,T
5,2,7,C1,7-C1,2,1,50,51,90,14,4,4,14,0,8,24,0,0,63,132,0,9,268,150,268,268,135,01/07/2012 22:12,01/07/2012 22:12,T
5,2,19,B,19-B,1,1,46,51,105,5,5,5,7,0,13,28,0,0,69,143,0,3,268,180,263,265,135,01/07/2012 22:08,01/07/2012 22:08,T
5,2,19,B,19-B,2,1,48,57,101,5,4,8,11,0,12,16,0,0,73,130,0,5,267,180,263,262,135,01/07/2012 22:09,01/07/2012 22:09,T
5,2,19,B,19-B,3,1,49,58,87,4,13,9,14,0,0,16,0,0,0,116,0,19,269,180,263,251,135,01/07/2012 22:09,01/07/2012 22:09,T
5,2,19,C1,19-C1,1,1,39,59,108,7,7,6,5,0,12,36,0,0,78,157,0,0,279,161,5,0,135,01/07/2012 22:10,01/07/2012 22:10,T
5,2,19,C1,19-C1,2,1,47,66,76,7,4,8,14,0,18,35,0,0,88,126,0,11,286,158,285,0,135,01/07/2012 22:11,01/07/2012 22:11,T
5,2,19,C1,19-C1,3,1,41,68,76,7,8,10,13,0,0,36,0,0,0,129,0,26,285,160,285,0,135,01/07/2012 22:11,01/07/2012 22:11,T
5,2,93,B,93-B,1,1,43,53,117,8,8,4,5,0,14,40,0,0,75,169,0,7,299,139,299,0,135,01/07/2012 22:07,01/07/2012 22:07,T
